|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight |     note | scheduled |     name |       ra |      dec |                d_L |               prob_vol | stmass |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:52:25 | -15:31:01 |    B,R |   60,60 |   3,3 |     2,2 |    0.05207461830980104 |  1324700 |      True |  1324700 |  193.107 | -15.5172 |          51.183587 |  0.0007820927242673262 |    0.5 |    0.05207461830980104 |   10 |       0.95 |  Target[name=MS181101ab, ra[deg]=193.107, dec[deg]=-15.5172 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.107, -15.5172)> | 2a21733b041e4a2baa1b25d40e8d3fc4 | 2023-04-27T03:29:34.945 | 2023-04-27 05:45:49.144225 | 2023-04-27T08:25:32.209 |   41.8 |      79 |
| MS181101ab | 13:06:39 | -22:27:20 |    B,R |   60,60 |   3,3 |     2,2 |   0.051856931934272904 |  1171562 |     False |  1171562 | 196.6664 | -22.4558 |          45.130965 |  0.0038941316305977046 |    0.1 |   0.051856931934272904 |   11 |       0.95 | Target[name=MS181101ab, ra[deg]=196.6664, dec[deg]=-22.4558 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.6664, -22.4558)> | 324226f17b564560b9090035519555e4 | 2023-04-27T04:33:05.183 | 2023-04-27 05:55:37.895004 | 2023-04-27T07:44:51.397 |   34.8 |      85 |
| MS181101ab | 13:10:45 | -23:51:56 |    B,R |   60,60 |   3,3 |     2,2 |   0.042512674465920795 |  1164528 |     False |  1164528 | 197.6914 | -23.8657 |          40.152044 |   0.002902798416010435 |   0.11 |   0.042512674465920795 |   12 |       0.95 | Target[name=MS181101ab, ra[deg]=197.6914, dec[deg]=-23.8657 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6914, -23.8657)> | 0daf1bf2b3db4172b13e00d68f816586 | 2023-04-27T04:54:17.750 | 2023-04-27 05:58:43.794338 | 2023-04-27T07:34:36.376 |   33.4 |      87 |
| MS181101ab | 13:10:45 | -23:51:56 |    B,R |   60,60 |   3,3 |     2,2 |   0.027770946592655218 |  1330001 |     False |  1330001 |  197.691 | -23.8656 |          32.036737 |  0.0020870792366125632 |    0.1 |   0.027770946592655218 |   13 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.691, dec[deg]=-23.8656 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.691, -23.8656)> | a8ce4eb0513c49849d0ff4cc8f6cc2f4 | 2023-04-27T04:54:17.540 | 2023-04-27 05:58:43.719384 | 2023-04-27T07:34:36.346 |   33.4 |      87 |
| MS181101ab | 13:08:42 | -23:46:32 |    B,R |   60,60 |   3,3 |     2,2 |    0.02374124639728441 |  1326516 |     False |  1326516 |  197.177 | -23.7757 |          37.576598 |   0.003569501509284773 |   0.05 |    0.02374124639728441 |   14 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.177, dec[deg]=-23.7757 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.177, -23.7757)> | 7b7b1e5a936246c0af46a69aebcb9537 | 2023-04-27T04:50:26.837 | 2023-04-27 05:57:08.273351 | 2023-04-27T07:33:33.604 |   33.5 |      86 |
| MS181101ab | 13:09:51 | -24:14:21 |    B,R |   60,60 |   3,3 |     2,2 |   0.023326042951848425 |  1263265 |     False |  1263265 |  197.466 | -24.2394 |          36.839197 |  0.0029226669305191834 |   0.06 |   0.023326042951848425 |   15 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.466, dec[deg]=-24.2394 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.466, -24.2394)> | 75a1723064fd4b65ae2b24ee864c2d69 | 2023-04-27T04:59:57.452 | 2023-04-27 05:58:00.903040 | 2023-04-27T07:29:50.283 |   33.1 |      87 |
| MS181101ab | 12:48:59 | -14:23:57 |    B,R |   60,60 |   3,3 |     2,2 |     0.0184573832005878 |  1261891 |      True |  1261891 | 192.2486 | -14.3992 |          50.659728 |  0.0004627761963499575 |    0.3 |     0.0184573832005878 |   16 |        1.0 | Target[name=MS181101ab, ra[deg]=192.2486, dec[deg]=-14.3992 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.2486, -14.3992)> | ee907e0514644b6d8b6b324038fc5dea | 2023-04-27T03:18:53.849 | 2023-04-27 05:43:34.688708 | 2023-04-27T08:27:50.276 |   43.0 |      78 |
| MS181101ab | 12:57:32 | -19:42:00 |    B,R |   60,60 |   3,3 |     2,2 |   0.016121898765208628 |  1263502 |      True |  1263502 | 194.3863 | -19.7002 |          51.671235 |  0.0005514130900550342 |   0.22 |   0.016121898765208628 |   17 |        1.0 | Target[name=MS181101ab, ra[deg]=194.3863, dec[deg]=-19.7002 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.3863, -19.7002)> | 62d2d7d9f75646a4bff99645aefc3c11 | 2023-04-27T04:03:28.325 | 2023-04-27 05:49:07.929588 | 2023-04-27T08:01:09.404 |   37.6 |      82 |
| MS181101ab | 13:07:37 | -23:56:18 |    B,R |   60,60 |   3,3 |     2,2 |   0.013474463261505866 |  1169640 |     False |  1169640 |  196.907 | -23.9384 |          50.177098 |  0.0009222589070202789 |   0.11 |   0.013474463261505866 |   18 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.907, dec[deg]=-23.9384 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.907, -23.9384)> | b684557f5ca147b592dcee964f3324fd | 2023-04-27T04:52:08.903 | 2023-04-27 05:56:18.421037 | 2023-04-27T07:30:50.624 |   33.4 |      86 |
| MS181101ab | 13:08:32 | -23:20:50 |    B,R |   60,60 |   3,3 |     2,2 |   0.013393088205321074 |  2409443 |     False |  2409443 |  197.135 | -23.3472 |          44.367397 |  0.0033612654884773168 |   0.03 |   0.013393088205321074 |   19 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.135, dec[deg]=-23.3472 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.135, -23.3472)> | ea3dbd24fb2c4059951dc15c5bb10ec9 | 2023-04-27T04:42:44.022 | 2023-04-27 05:57:01.421085 | 2023-04-27T07:37:47.136 |   34.0 |      86 |
| MS181101ab | 13:06:24 | -24:09:50 |    B,R |   60,60 |   3,3 |     2,2 |   0.012557208659711931 |  1171561 |     False |  1171561 | 196.6001 |  -24.164 |           39.37942 |  0.0011820846683311002 |   0.08 |   0.012557208659711931 |   20 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.6001, dec[deg]=-24.164 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.6001, -24.164)> | 46f6821e43954f9499f544b316e13eee | 2023-04-27T04:54:51.840 | 2023-04-27 05:55:22.234981 | 2023-04-27T07:27:19.990 |   33.2 |      86 |
| MS181101ab | 12:55:59 | -19:16:08 |    B,R |   60,60 |   3,3 |     2,2 |   0.009747169599623764 |  1264958 |      True |  1264958 | 193.9987 |  -19.269 |           42.49945 |  0.0012247406492650618 |   0.06 |   0.009747169599623764 |   21 |        1.0 |  Target[name=MS181101ab, ra[deg]=193.9987, dec[deg]=-19.269 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.9987, -19.269)> | 6d6388bc32ba4404be017f3e34606ba7 | 2023-04-27T03:58:49.177 | 2023-04-27 05:48:04.394065 | 2023-04-27T08:03:16.047 |   38.1 |      82 |
| MS181101ab | 12:54:49 | -16:03:07 |    B,R |   60,60 |   3,3 |     2,2 |   0.007792064731079424 |  2395186 |      True |  2395186 |  193.706 | -16.0522 |          47.815477 |   0.001960541774196839 |   0.03 |   0.007792064731079424 |   22 |        1.0 |  Target[name=MS181101ab, ra[deg]=193.706, dec[deg]=-16.0522 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.706, -16.0522)> | 21431bf568524305ae8018cd94d2f729 | 2023-04-27T03:35:31.333 | 2023-04-27 05:47:25.444246 | 2023-04-27T08:25:05.266 |   41.3 |      80 |
| MS181101ab | 12:55:19 | -14:56:59 |    B,R |   60,60 |   3,3 |     2,2 |   0.006382552588011166 |  1263500 |      True |  1263500 | 193.8304 | -14.9498 |          44.496417 |  0.0004385579936200163 |   0.11 |   0.006382552588011166 |   23 |        1.0 | Target[name=MS181101ab, ra[deg]=193.8304, dec[deg]=-14.9498 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.8304, -14.9498)> | 9668c5158b644ea4970ad6769c21ccee | 2023-04-27T03:28:57.434 | 2023-04-27 05:47:49.557130 | 2023-04-27T08:31:13.174 |   42.4 |      79 |
| MS181101ab | 12:50:37 | -14:28:57 |    B,R |   60,60 |   3,3 |     2,2 |   0.005127070290439802 |  1172071 |      True |  1172071 | 192.6544 | -14.4827 |          52.011736 |  0.0003235176401871656 |   0.12 |   0.005127070290439802 |   24 |        1.0 | Target[name=MS181101ab, ra[deg]=192.6544, dec[deg]=-14.4827 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.6544, -14.4827)> | 91ac1b3343f94d058754acd562979866 | 2023-04-27T03:21:07.413 | 2023-04-27 05:44:39.361099 | 2023-04-27T08:28:59.858 |   42.9 |      78 |
| MS181101ab | 13:10:35 | -21:44:53 |    B,R |   60,60 |   3,3 |     2,2 |    0.00457955981537597 |  1264970 |      True |  1264970 | 197.6488 | -21.7482 |           38.89456 |  0.0003471441498255704 |    0.1 |    0.00457955981537597 |   25 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6488, dec[deg]=-21.7482 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6488, -21.7482)> | 47c4ab7f86a24f18b93d751f70798521 | 2023-04-27T04:31:21.988 | 2023-04-27 05:58:40.112161 | 2023-04-27T07:55:38.958 |   35.5 |      86 |
| MS181101ab | 13:07:44 | -22:51:28 |    B,R |   60,60 |   3,3 |     2,2 |   0.004357614588432127 |  1329989 |     False |  1329989 |  196.937 | -22.8578 |          26.182023 |   0.001652463545519222 |   0.02 |   0.004357614588432127 |   26 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.937, dec[deg]=-22.8578 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.937, -22.8578)> | 008a3e96e38c43049dcb47ff35b29815 | 2023-04-27T04:37:16.638 | 2023-04-27 05:56:26.172956 | 2023-04-27T07:41:56.509 |   34.4 |      86 |
| MS181101ab | 13:07:34 | -23:48:54 |    B,R |   60,60 |   3,3 |     2,2 |   0.003541777686526772 |  2406489 |     False |  2406489 |  196.892 | -23.8152 |          42.146198 |  0.0026928449774358022 |   0.01 |   0.003541777686526772 |   27 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.892, dec[deg]=-23.8152 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.892, -23.8152)> | fc1435df6e2942159a35a97ac1884a1e | 2023-04-27T04:49:53.067 | 2023-04-27 05:56:15.938451 | 2023-04-27T07:32:03.538 |   33.5 |      86 |
| MS181101ab | 13:09:16 | -24:23:06 |    B,R |   60,60 |   3,3 |     2,2 |   0.003349223537665693 | 13280775 |     False | 13280775 | 197.3205 |  -24.385 |          39.334459 |   0.002548381114447266 |   0.01 |   0.003349223537665693 |   28 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.3205, dec[deg]=-24.385 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.3205, -24.385)> | 90cd329b350749ce87e480da927f35c3 | 2023-04-27T05:01:57.288 | 2023-04-27 05:57:33.579672 | 2023-04-27T07:27:45.101 |   32.9 |      87 |
| MS181101ab | 13:04:15 | -22:52:52 |    B,R |   60,60 |   3,3 |     2,2 |   0.003138851971024467 |  1325554 |     False |  1325554 |  196.063 | -22.8812 |          37.683354 |   0.002390549723331057 |   0.01 |   0.003138851971024467 |   29 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.063, dec[deg]=-22.8812 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.063, -22.8812)> | 572aa59906d24f8a93396827ddefb10f | 2023-04-27T04:34:10.140 | 2023-04-27 05:53:48.964676 | 2023-04-27T07:38:17.764 |   34.4 |      85 |
| MS181101ab | 13:07:30 | -23:10:13 |    B,R |   60,60 |   3,3 |     2,2 |  0.0029202048122036876 |  1328590 |     False |  1328590 |  196.879 | -23.1705 |          39.313858 |   0.004453019128667965 |  0.005 |  0.0029202048122036876 |   30 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.879, dec[deg]=-23.1705 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.879, -23.1705)> | 87d407b62ef144fd8e2c971d75de6fdd | 2023-04-27T04:39:32.850 | 2023-04-27 05:56:14.923570 | 2023-04-27T07:38:34.810 |   34.1 |      86 |
| MS181101ab | 13:09:17 | -24:22:55 |    B,R |   60,60 |   3,3 |     2,2 |   0.002753455415552664 |  1331138 |     False |  1331138 |  197.324 | -24.3821 |          36.454789 |   0.002626756981283692 |  0.008 |   0.002753455415552664 |   31 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.324, dec[deg]=-24.3821 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.324, -24.3821)> | f76406ca0bb148bdbe2c74c1ea8385c1 | 2023-04-27T05:01:55.040 | 2023-04-27 05:57:34.234104 | 2023-04-27T07:27:47.733 |   32.9 |      87 |
| MS181101ab | 12:58:45 | -17:32:34 |    B,R |   60,60 |   3,3 |     2,2 |  0.0025341747380551788 |  2400685 |      True |  2400685 | 194.6903 | -17.5429 |          55.472794 |   0.000387378040579649 |   0.05 |  0.0025341747380551788 |   32 |        1.0 | Target[name=MS181101ab, ra[deg]=194.6903, dec[deg]=-17.5429 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.6903, -17.5429)> | 03304d8b0a6141f1af776398b1ac0183 | 2023-04-27T03:49:27.658 | 2023-04-27 05:50:05.287756 | 2023-04-27T08:20:35.048 |   39.8 |      81 |
| MS181101ab | 13:05:23 | -23:31:21 |    B,R |   60,60 |   3,3 |     2,2 |   0.002474800785021392 |  1326524 |     False |  1326524 |  196.348 | -23.5226 |          38.096412 |  0.0015769540610498357 |  0.012 |   0.002474800785021392 |   33 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.348, dec[deg]=-23.5226 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.348, -23.5226)> | da68af3a9adb4abb9589b9198060d468 | 2023-04-27T04:42:13.506 | 2023-04-27 05:54:38.281608 | 2023-04-27T07:32:57.868 |   33.8 |      86 |
| MS181101ab | 12:55:20 | -17:05:47 |    B,R |   60,60 |   3,3 |     2,2 |  0.0020043983332743323 |  2395181 |      True |  2395181 |  193.835 | -17.0965 |          55.186083 |  0.0005131417390010404 |   0.03 |  0.0020043983332743323 |   34 |        1.0 |  Target[name=MS181101ab, ra[deg]=193.835, dec[deg]=-17.0965 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.835, -17.0965)> | ca8f4736594f4baeac1a017d3cd4a839 | 2023-04-27T03:42:59.219 | 2023-04-27 05:47:43.520671 | 2023-04-27T08:20:04.391 |   40.2 |      80 |
| MS181101ab | 13:07:07 | -24:06:37 |    B,R |   60,60 |   3,3 |     2,2 |  0.0011095713243883744 | 13280171 |     False | 13280171 | 196.7825 | -24.1104 |          27.611386 |  0.0008680807293628866 |   0.01 |  0.0011095713243883744 |   35 |        1.0 | Target[name=MS181101ab, ra[deg]=196.7825, dec[deg]=-24.1104 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.7825, -24.1104)> | fd4dc14e0efa4dd5888819cfb59c5e14 | 2023-04-27T04:54:41.415 | 2023-04-27 05:55:55.390544 | 2023-04-27T07:28:35.036 |   33.2 |      86 |
| MS181101ab | 12:58:12 | -21:02:45 |    B,R |   60,60 |   3,3 |     2,2 |   0.001003765318317216 |  2402886 |      True |  2402886 |   194.55 |  -21.046 |          41.782884 | 0.00039434985566141764 |   0.02 |   0.001003765318317216 |   36 |        1.0 |    Target[name=MS181101ab, ra[deg]=194.55, dec[deg]=-21.046 |    <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.55, -21.046)> | c7c454f39a8c402e833275469b47a205 | 2023-04-27T04:14:08.226 | 2023-04-27 05:49:31.954684 | 2023-04-27T07:49:47.424 |   36.3 |      83 |
| MS181101ab | 13:12:46 | -25:59:11 |    B,R |   60,60 |   3,3 |     2,2 |  0.0008172185486532956 |  2414929 |     False |  2414929 |  198.195 | -25.9866 |          39.885528 |  0.0012974857761926355 |  0.005 |  0.0008172185486532956 |   37 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.195, dec[deg]=-25.9866 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.195, -25.9866)> | 42041ba0c8a24f63bc8eac09e153cb42 | 2023-04-27T05:34:59.671 | 2023-04-27 06:00:15.571833 | 2023-04-27T07:05:26.434 |   31.3 |      88 |
| MS181101ab | 13:16:43 | -26:50:01 |    B,R |   60,60 |   3,3 |     2,2 |  0.0005923178370378118 | 13457461 |     False | 13457461 | 199.1827 | -26.8339 | 47.676759999999994 |  0.0004800109974514482 |   0.01 |  0.0005923178370378118 |   38 |        1.0 | Target[name=MS181101ab, ra[deg]=199.1827, dec[deg]=-26.8339 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.1827, -26.8339)> | 7bb6176d8cf94c2a844df1e3f1c0e630 | 2023-04-27T05:54:45.891 | 2023-04-27 06:03:27.642245 | 2023-04-27T06:27:02.196 |   30.4 |      90 |
| MS181101ab | 12:57:01 | -17:23:25 |    B,R |   60,60 |   3,3 |     2,2 |  0.0005552793894425762 |  1332009 |      True |  1332009 |  194.256 | -17.3905 |          26.786977 |   0.004522228488571959 |  0.001 |  0.0005552793894425762 |   39 |        1.0 |  Target[name=MS181101ab, ra[deg]=194.256, dec[deg]=-17.3905 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.256, -17.3905)> | a823910e488049259ada7079ab51d674 | 2023-04-27T03:46:40.685 | 2023-04-27 05:48:52.651256 | 2023-04-27T08:19:55.945 |   40.0 |      81 |
| MS181101ab | 12:57:01 | -17:23:25 |    B,R |   60,60 |   3,3 |     2,2 |  0.0005552793894425762 |  1688248 |      True |  1688248 |  194.256 | -17.3905 |          26.786977 |   0.004522228488571959 |  0.001 |  0.0005552793894425762 |   40 |        1.0 |  Target[name=MS181101ab, ra[deg]=194.256, dec[deg]=-17.3905 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.256, -17.3905)> | 70206d57e2ce4d4bbffb7e3ba8af3fe3 | 2023-04-27T03:46:40.685 | 2023-04-27 05:48:52.651256 | 2023-04-27T08:19:55.945 |   40.0 |      81 |
| MS181101ab | 13:06:52 | -22:50:30 |    B,R |   60,60 |   3,3 |     2,2 |   0.000481571236193078 |  1329986 |     False |  1329986 |  196.719 | -22.8418 |          32.483862 |   0.003969232675633639 |  0.001 |   0.000481571236193078 |   41 |        1.0 |  Target[name=MS181101ab, ra[deg]=196.719, dec[deg]=-22.8418 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.719, -22.8418)> | ceafaf87def945649b974445057bb226 | 2023-04-27T04:36:19.632 | 2023-04-27 05:55:46.561584 | 2023-04-27T07:41:14.901 |   34.5 |      86 |
| MS181101ab | 13:06:07 | -22:09:29 |    B,R |   60,60 |   3,3 |     2,2 | 0.00047905511787126265 | 13320960 |      True | 13320960 | 196.5304 | -22.1583 | 57.334618000000006 |  0.0003950355760431552 |   0.01 | 0.00047905511787126265 |   42 |        1.0 | Target[name=MS181101ab, ra[deg]=196.5304, dec[deg]=-22.1583 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.5304, -22.1583)> | 26bae46c006748e495a891d216101db6 | 2023-04-27T04:30:14.926 | 2023-04-27 05:55:14.040376 | 2023-04-27T07:47:13.320 |   35.2 |      85 |
| MS181101ab | 12:50:11 | -13:29:23 |    B,R |   60,60 |   3,3 |     2,2 |   0.000460651952841575 | 13042772 |      True | 13042772 | 192.5469 | -13.4898 |          46.724268 | 0.00038122859069836105 |   0.01 |   0.000460651952841575 |   43 |        1.0 | Target[name=MS181101ab, ra[deg]=192.5469, dec[deg]=-13.4898 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.5469, -13.4898)> | 0c8a8e71c76345459a2b6cfbbcb75bd4 | 2023-04-27T03:14:33.241 | 2023-04-27 05:44:25.415087 | 2023-04-27T08:33:26.517 |   43.9 |      78 |
